Index,Peak indices,P Peak Time,Q Peak Time,R Peak Time,S Peak Time,T Peak Time,P_ml2_Ampli,Q_ml2_Ampli,R_ml2_Ampli,S_ml2_Ampli,T_ml2_Ampli,P_v5_Ampli,Q_v5_Ampli,R_v5_Ampli,S_v5_Ampli,T_v5_Ampli,diff_T_S,diff_R_P,diff_R_next_R,diff_RQ_SR,diff_T_Q,diff_T_P,diff_T_R,label
102_11,3072,8419.444445480685,8491.666667711796,8533.333334383591,8630.555556617779,8847.222223311112,4.961567499723672,-31.84420865799145,56.12819257825278,-31.779442013987108,8.279158847984114,-0.915076855105008,-14.351894698579972,163.38692411811948,-194.7615123281072,31.6801014611005,216.66666669333244,113.88888890290582,836.111111214017,138.88888890598355,355.555555599316,427.7777778304262,313.8888889275204,/
102_12,3373,9250.000001138462,9330.555556703932,9369.444445597608,9461.111112275556,9713.888890084443,3.404550025248842,-34.076617413074814,55.34638244549524,-36.75886791874369,5.02856845712055,2.2835919713134643,-0.99468079903597,164.3335701721351,-181.72162749864316,15.00605147497174,252.77777780888755,119.44444445914633,886.1111112201725,130.5555555716237,383.33333338051125,463.8888889459813,344.444444486835,/
102_13,3692,10150.000001249233,10216.666667924104,10255.55555681778,10347.222223495728,10397.222223501882,3.5648973918069795,-33.52258848756393,54.55513981441682,-45.49989188562908,11.4494213386508,-1.6562192369815292,-4.106578580517706,160.84408193662986,-192.47289153368664,71.91265742849282,50.00000000615364,105.55555556854779,850.0000001046137,130.5555555716237,180.55555557777734,247.22222225264886,141.66666668410107,/
102_14,3998,10997.222223575727,11063.8888902506,11105.555556922394,11194.444445822224,11275.000001387694,4.288494877322903,-35.484288415917014,58.68419601826987,-54.25833030336516,14.857074895668488,-0.6279270245509345,-10.57592658899509,176.11694025079623,-207.56588336946768,117.29395008665507,80.55555556547006,108.33333334666713,808.3333334328199,130.5555555716237,211.11111113709376,277.7777778119671,169.44444446529997,/
102_15,4289,11800.000001452308,11875.00000146154,11913.888890355214,11997.222223698804,12233.333334838975,3.570538755556877,-35.21756927562442,57.11182253277871,-54.57331977730336,12.347071463038947,2.223976844981012,-6.293567905353898,186.0216019805222,-226.22168164778225,7.438922020864969,236.1111111401715,113.88888890290582,805.5555556547024,122.22222223726385,358.33333337743534,433.3333333866667,319.4444444837609,/
102_16,4579,12602.77777932889,12677.77777933812,12719.444446009917,12797.222223797266,12858.333334915898,2.9029600344889457,-33.64072479845297,59.63318867574041,-54.37716838272346,9.858366250961566,1.793005641366928,0.0933523314498647,190.30230659283148,-243.0946607381001,162.53061826199087,61.111111118632834,116.66666668102698,797.2222223203389,119.44444445914633,180.55555557777916,255.5555555870087,138.88888890598173,/
102_17,4866,13413.88889053983,13477.777779436585,13516.666668330256,13605.555557230087,13850.000001704617,2.455112737036335,-33.81362701709214,43.6464143222454,-38.10709931190976,5.656343581076857,-4.13257779490765,1.4001913396714072,173.91910475721374,-197.2436847725172,-4.476467587618677,244.44444447452952,102.7777777904248,827.7777778796608,127.77777779350254,372.22222226803206,436.11111116478605,333.33333337436125,/
102_18,5164,14222.22222397265,14308.33333509436,14344.444446209916,14444.444446222224,14663.888890693675,3.450505253252384,-30.179732588234103,50.02430469928215,-43.466261568642885,7.018839454027181,2.387316625329591,-7.766836994735848,168.55811612039437,-195.79141979261112,15.954484151978482,219.4444444714518,122.22222223726567,838.8888889921363,136.1111111278642,355.555555599316,441.66666672102474,319.44444448375907,/
102_19,5466,15069.444446299149,15144.444446308378,15183.333335202053,15269.444446323763,15516.666668576412,3.950256527467209,-39.67055939622978,62.8420926440667,-44.688290845543634,5.848785037919442,0.4928551650732829,3.5003101206013216,178.5464637412179,-197.21465877379111,4.423598441284943,247.22222225264886,113.888888902904,838.8888889921345,125.00000001538501,372.2222222680339,447.2222222772634,333.3333333743594,/
102_20,5768,15905.555557513164,15983.333335300516,16022.222224194187,16111.11111309402,16161.111113100173,3.1437270697587136,-34.55264020889849,54.72117670122848,-47.53947157224029,10.22801125384532,2.922009510925383,-7.263970252230134,174.7077225166561,-188.9186371499599,61.99137419419267,50.00000000615182,116.66666668102334,877.7777778858162,127.77777779350436,177.77777779965618,255.5555555870087,138.88888890598537,/
102_21,6084,16791.666668733335,16861.111113186325,16900.000002080003,16991.66666875795,17047.222224320343,4.689481347908364,-33.408992276210064,54.425616283508745,-47.5575231317221,10.627193706509146,0.4000479858531193,-2.743642990342104,173.0117454505717,-196.8286878784109,127.9719685081877,55.55555556239415,108.33333334666895,822.2222223234166,130.5555555716237,186.11111113401785,255.5555555870087,147.22222224033976,/
102_22,6380,17613.888891056755,17686.111113287865,17722.22222440342,17811.11111330325,17863.888891087525,2.8016930973073184,-34.39497656228766,54.23158925384748,-47.92910239074568,10.511314601101084,0.3142054210529686,-0.7262189362892684,179.5565206602974,-205.5036852616985,112.59233169652606,52.777777784274804,108.33333334666531,791.6666667641039,125.00000001538501,177.77777779965982,250.00000003077002,141.6666666841047,/
102_23,6665,18397.222224486497,18475.00000227385,18513.888891167524,18594.444446732992,18683.333335632826,3.4439776305749343,-34.796642768578685,58.760076624859394,-47.7769699185742,11.393442712961962,1.6782749400023973,3.422573232133619,182.38283355586745,-227.43559098569207,76.91727819570815,88.88888889983355,116.66666668102698,794.4444445422232,119.44444445914269,208.33333335897623,286.11111114632877,169.44444446530179,/
102_24,6951,19194.44444680684,19269.44444681607,19308.333335709747,19391.66666905333,19458.333335728206,2.37027168939482,-33.761310966717645,58.1594535490649,-50.61273816861648,9.436022226105996,1.8828363828130852,-4.202532432653957,181.66744026346785,-227.6003968861027,145.99351910602925,66.66666667487516,113.88888890290764,808.3333334328199,122.22222223726203,188.8888889121372,263.88888892136674,150.0000000184591,/
102_25,7242,20011.111113574018,20077.777780248893,20116.666669142567,20202.777780264278,20263.888891382907,3.0569227756739514,-34.83937547871985,56.788272136494605,-54.22269608606523,11.772470581604365,-1.6227691086558491,-4.255857402700043,166.17458503563924,-195.60744053775963,128.81704386502312,61.111111118629196,105.55555556854961,852.7777778827331,125.00000001538501,186.1111111340142,252.77777780888937,147.22222224033976,/
102_26,7549,20861.111113678635,20930.555558131626,20969.4444470253,21063.88889148137,21125.0000026,2.942130064117249,-32.99623800630031,51.82583003503158,-41.59573572975269,6.837452535333895,0.7981660636245765,-10.863727490968444,165.93896176261592,-179.02700372851433,130.0207618290726,61.111111118632834,108.33333334666531,855.5555556608597,133.33333334974304,194.44444446837588,263.88888892136674,155.55555557470143,/
102_27,7857,21716.66666933949,21786.11111379248,21825.00000268616,21919.444447142225,22141.6666693918,4.3093136480630365,-35.36477997625759,55.34021904801308,-32.155682000163964,7.890675390520446,-0.2732602143961423,-6.066495339967217,153.72455666045633,-176.95752375701923,35.21541266430596,222.2222222495766,108.33333334666895,838.8888889921327,133.33333334974304,355.55555559931963,425.0000000523105,316.66666670564155,/
102_28,8159,22544.444447219143,22627.777780562737,22663.888891678293,22772.22222502496,23016.66666949949,5.879949523873001,-32.06193842521584,36.49724277915762,-33.23476434210738,7.81388878815232,0.4687599079006692,-18.80444565803642,144.01853690016333,-154.61269194064323,8.53322669405826,244.4444444745277,119.44444445914996,872.2222223295721,144.44444446222406,388.88888893675175,472.2222222803466,352.77777782119665,/
102_29,8473,23416.66666954872,23500.00000289231,23536.111114007865,23630.555558463933,23850.000002935387,2.343176937651468,-27.064247496232277,40.32601099010861,-31.99718260142528,6.4904076132303015,1.90133896454128,-5.236717325995954e-06,156.627395397657,-188.6062749264073,19.2503686033638,219.4444444714536,119.44444445914633,805.5555556547006,130.5555555716237,350.0000000430773,433.3333333866685,313.8888889275222,/
102_30,8763,24230.55555853778,24305.55555854701,24341.666669662565,24425.00000300616,24475.000003012312,2.4295579580579028,-32.66652240675726,49.9065032824252,-45.16999054899273,6.264129958329705,1.546235274331805,-1.0433569091127046,176.24614311080543,-222.4145101250722,98.7033910801458,50.00000000615182,111.11111112478466,777.7777778735071,119.44444445914996,169.44444446530179,244.44444447453134,133.33333334974668,/
102_31,9043,25011.111114189403,25077.777780864275,25119.444447536072,25200.00000310154,25255.55555866393,3.791309099420614,-36.4878174873279,63.05021716278395,-51.97743849847868,12.903758840037852,-1.1942512060800456,-9.98070651480264,177.13276734817967,-210.8271297770079,121.30542637785985,55.55555556239051,108.33333334666895,805.5555556547006,122.22222223726567,177.77777779965618,244.4444444745277,136.11111112785875,/
102_32,9333,25816.666669844104,25886.1111142971,25925.000003190773,26008.33333653436,26255.55555878701,2.8473309145902888,-35.150958115313834,57.95455465301201,-50.9331409461922,8.307518381386537,-0.6500576828367596,-2.2872935255743942,184.27572542138049,-212.66933161287977,1.3454950699884662,247.22222225265068,108.33333334666895,825.000000101536,122.22222223726203,369.4444444899127,438.8888889429072,330.55555559623826,/
102_33,9630,26636.111114389405,26711.111114398635,26750.00000329231,26838.88889219214,27102.777781113506,3.156406951640276,-33.361036985864146,51.548558829042406,-46.00740870600638,10.014541408694706,1.83889857925984,-6.927052736478794,160.96206007685907,-184.2411775240163,-1.6137406369172351,263.88888892136674,113.888888902904,861.1111112170947,127.77777779350436,391.6666667148711,466.66666672410065,352.77777782119665,/
102_34,9940,27494.44444782838,27575.00000339385,27611.111114509404,27700.000003409237,27966.66667010872,3.680768992871762,-33.050656115359764,51.941307134077626,-49.4609159469458,11.01736643578216,3.034048504064996,5.577090727862118,170.93947214247294,-190.1888992753423,-12.864811526248218,266.66666669948245,116.66666668102334,847.222222326498,125.00000001538865,391.6666667148711,472.22222228033934,355.555555599316,/
102_35,10245,28350.000003489236,28419.444447942224,28458.3333368359,28547.222225735728,28608.33333685436,3.6117091775740415,-34.111572173000006,53.22056103123276,-55.72943327797954,14.001182292770356,-0.2692630043900637,-3.595215572576544,169.57119586136108,-191.10275610534785,136.41071527305417,61.111111118632834,108.33333334666531,827.777777879659,127.77777779350436,188.8888889121372,258.3333333651244,150.0000000184591,/
102_36,10543,29177.77778136889,29247.222225821883,29286.11111471556,29377.777781393503,29633.333336980515,3.7836371444910735,-31.72749294449691,45.050566383893845,-41.53624040831032,5.9122516714659294,0.0500468118810754,-2.002659155256062,156.2801685653349,-180.90468107378064,3.5059129972391725,255.55555558701235,108.33333334666895,838.8888889921363,130.55555557162006,386.1111111586324,455.5555556116233,347.2222222649543,/
102_37,10845,30016.666670361028,30088.88889259214,30125.000003707697,30213.888892607523,30430.555559300858,1.7708134240835256,-30.16695063132187,42.735218443993325,-33.35753204655431,7.578749114281045,-1.569272895318469,13.045572848497448,162.59479094065435,-189.90985239518344,26.501338156909085,216.66666669333426,108.33333334666895,852.7777778827331,125.00000001538501,341.6666667087193,413.8888889398295,305.55555559316053,/
102_38,11152,30800.00000379077,30886.11111491248,30977.77778159043,31030.555559374705,31233.33333717744,8.447818742809721,-34.581136042400324,41.15497996340851,-33.52104707265081,8.349700705588688,-1.4947184145361512,3.62850513732893,-133.94043965665702,-143.48181282213548,8.825027215683447,202.7777778027339,177.77777779965982,727.7777778673517,144.44444446222406,347.22222226495796,433.3333333866685,255.5555555870087,/
102_39,11414,31597.222226111116,31669.444448342227,31705.55555945778,31788.88889280137,32033.3333372759,2.8569996956463006,-34.87284010218171,51.67624263043126,-37.97964670090606,5.59145152369294,-1.8605101499572745,15.018937293870922,174.43314038907118,-193.27516752799644,6.747804360900949,244.44444447453134,108.33333334666531,822.2222223234166,119.44444445914269,363.888888933674,436.11111116478423,327.7777778181189,/
102_40,11710,32413.88889287829,32488.888892887524,32527.7777817812,32611.11111512479,32866.6666707118,3.172594873760585,-32.70335064799155,53.236484882790926,-39.56306864102408,7.582885611089147,1.3928597858820997,-0.023736214000386,171.64039379017876,-203.3988555540593,6.8423154691488985,255.5555555870087,113.88888890290764,855.555555660856,122.22222223726567,377.7777778242744,452.77777783350757,338.88888893059993,/
102_41,12018,33275.00000409539,33344.44444854838,33383.333337442054,33475.000004120004,33530.5555596824,3.707581567347357,-34.71837757301711,55.88241470473056,-51.0201808263478,16.005668891358088,-0.5036009603174898,-2.8722839051322,164.41252658324515,-171.3091668555919,91.88628823170272,55.55555556239415,108.33333334666531,866.666666773337,130.55555557162734,186.11111113402148,255.5555555870087,147.2222222403434,/
102_42,12330,34144.44444864684,34211.11111532171,34250.00000421539,34338.88889311522,34408.33333756821,4.137520512443133,-36.25664210671219,54.609487319034486,-48.61038747712972,11.885219766573542,-0.8559075540420307,-12.314034623029274,171.58321349855538,-197.23305156802397,137.71521164486148,69.4444444529945,105.55555556854961,838.8888889921363,127.77777779350436,197.22222224649886,263.8888889213704,158.33333335282077,/
102_43,12632,34980.555559860855,35052.77778209197,35088.88889320753,35177.777782107354,35452.7777821412,3.0683303327984457,-35.73400850543974,56.05247498395988,-42.91982718334948,9.88993782419264,0.426656349723426,2.365802073221741,172.3800035122617,-197.3080717658314,-35.85447333168489,275.00000003384775,108.33333334667259,816.6666667671743,125.00000001538137,400.00000004922913,472.2222222803466,363.888888933674,/
102_44,12926,35802.77778218428,35869.44444885915,35905.5555599747,35997.22222665265,36244.444448905306,3.329162428408108,-34.97314109529193,53.98117543801634,-42.3390232307686,7.056752596760575,-2.527208397737892,4.796118347137919,171.5291381362303,-186.83847699441444,7.564454567370754,247.22222225265432,102.77777779041935,825.0000001015433,127.77777779350436,375.0000000461587,441.6666667210229,338.88888893060357,/
102_45,13223,36625.000004507696,36691.66667118257,36730.555560076245,36819.44444897607,37055.55556011624,3.4615560135587,-34.19702239513204,48.13483276266415,-34.70531943909843,7.899014716382884,-2.099631203604388,-6.250405381246103,183.93435627509984,-182.92857665386637,4.7842605441786015,236.11111114016967,105.55555556854961,800.0000000984583,127.77777779350436,363.888888933674,430.55555560854555,325.00000003999594,/
102_46,13511,37430.5555601624,37494.44444905915,37530.555560174704,37638.88889352137,37847.222226880345,7.326930396841103,-37.943696952349626,37.25685873666298,-26.661274792591943,7.160286456051408,-7.888908445732139,-2.0756500666787803,171.27405013997034,-157.82779506536582,7.314730253941951,208.33333335897623,100.00000001230364,794.4444445422268,144.44444446222042,352.77777782119665,416.6666667179452,316.66666670564155,/
102_47,13797,38213.88889359214,38286.11111582325,38325.00000471693,38413.88889361676,38666.66667142564,3.506003805339259,-34.33848509934845,54.767158049949245,-39.79753740199037,7.759495466812597,-0.4235708598414754,-2.109209078815105,175.90726464864213,-197.75490803367896,4.73675442543262,252.77777780888573,111.1111111247883,836.1111112140134,127.77777779350436,380.5555556023901,452.7777778335003,341.666666708712,/
102_48,14098,39047.22222702804,39122.22222703727,39161.111115930944,39250.00000483077,39308.33333817129,5.445171128921927,-36.85521045033775,57.877541883912606,-58.573644524421006,13.866654231854326,1.4744082279242523,-2.1951974855997745,171.02203026538118,-192.33053874100065,124.4276172553242,58.33333334051713,113.888888902904,861.1111112170984,127.77777779349708,186.1111111340142,261.1111111432474,147.2222222403434,/
102_49,14408,39911.11111602325,39986.11111603248,40022.22222714804,40116.66667160411,40172.2222271665,3.4369755729216425,-37.13748731659096,54.62561380662,-43.181779840906565,6.0922001841615465,1.4792456890287289,-1.4606456724093158,163.8781993668159,-169.66474987835642,86.16902381292977,55.55555556239415,111.11111112479557,861.1111112170911,130.55555557162734,186.11111113402148,261.1111111432547,150.0000000184591,/
102_50,14718,40775.00000501847,40844.444449471455,40883.33333836513,40972.22222726496,41050.00000505232,3.776159898488277,-35.680123208385645,57.40466145356522,-44.84280500030047,6.757322710814595,-0.9287952778024168,0.8645525796166494,172.4103961564332,-196.188182441345,123.9626497611874,77.77777778736345,108.33333334666531,819.4444445452973,127.77777779350436,205.5555555808678,275.00000003385503,166.66666668718972,/
102_51,15013,41597.22222734189,41663.88889401676,41702.77778291043,41788.88889403214,42027.777782950434,3.1187106847009414,-33.615564688759584,51.4559827254264,-40.922773634347145,6.399697549892164,-1.78542988095265,0.013508227814343,178.88160743947716,-199.86091130067257,6.188542422208402,238.88888891829265,105.55555556854233,800.0000000984655,125.00000001538137,363.888888933674,430.55555560854555,325.0000000400032,/
102_52,15301,42394.44444966222,42463.88889411522,42502.777783008896,42591.66667190872,42825.00000527078,2.322047794451485,-32.99834339400219,50.57388695079068,-34.47866244225738,4.989243722084959,-1.629882603916723,9.402980083382728,166.78498224601515,-178.2661002922104,34.146866343769375,233.33333336205396,108.33333334667259,886.1111112201688,127.77777779350436,361.1111111555583,430.5555556085528,322.22222226188023,/
102_53,15620,43213.88889420753,43294.44444977299,43388.888894229065,43444.44444979146,43655.55556092855,8.462524482273572,-34.1801745234684,43.713446299734,-31.93378733750182,9.15601381769742,-4.219937508889025,2.700320646976353,-135.51828500547396,-128.94528964002976,6.2392594967963,211.11111113709194,175.00000002153683,750.0000000923101,150.00000001846638,361.1111111555583,441.6666667210229,266.6666666994861,/
102_54,15890,44030.5555609747,44100.0000054277,44138.888894321375,44225.00000544308,44458.33333880513,4.422718095874752,-40.15707010037757,58.90175493802136,-34.33188883309186,6.438501006227232,-2.25859509940601,1.1730362573464077,176.11241969700518,-202.57305791609957,5.976069924186121,233.33333336205396,108.33333334667259,813.8888889890586,125.00000001538137,358.33333337743534,427.77777783042984,319.44444448375725,/
102_55,16183,44841.666672185645,44913.88889441676,44952.777783310434,45044.44444998838,45097.222227772654,3.5703288885779902,-36.2418004443023,60.48827216818916,-50.014843314837,14.4591620281967,1.1069284901644056,-7.795255683009034,174.03048348595527,-178.5299431293753,84.79095964022929,52.777777784271166,111.1111111247883,858.3333334389754,130.55555557162006,183.33333335589123,255.5555555870087,144.44444446222042,/
102_56,16492,45702.77778340274,45772.22222785573,45811.11111674941,45902.77778342736,45961.11111676787,3.871923835651456,-34.66231175893498,53.74898631564726,-46.01457189985309,7.754535179650517,-1.2079769891772023,3.993894525946761,169.66435843643868,-189.34659946156785,132.7311214465961,58.33333334050985,108.33333334667259,863.8888889952141,130.55555557162734,188.8888889121372,258.3333333651317,150.0000000184591,/
102_57,16803,46558.3333390636,46636.11111685095,46675.00000574462,46766.66667242257,46822.22222798496,3.6352802550894703,-36.39698969072796,57.23149703947517,-46.67529341460357,10.181883058661098,2.1733119382634314,-3.031741060758386,159.73246146491488,-181.3129380356822,101.30829524524384,55.55555556238687,116.6666666810197,847.222222326498,130.55555557162006,186.11111113400693,263.88888892135583,147.22222224033612,/
102_58,17108,47411.11111694633,47480.55556139932,47522.22222807112,47602.777783636586,47655.55556142086,3.2756768216386334,-32.87912282935948,57.146560172363394,-48.94593119508006,9.89038717671393,-1.315920967819184,2.4126677108146906,174.48742914476907,-207.14767543448767,112.0449701060619,52.777777784271166,111.1111111247883,791.6666667640966,122.22222223726567,175.00000002153683,244.44444447452406,133.33333334973577,/
102_59,17393,48177.77778370736,48275.00000594155,48313.88889483522,48408.33333929129,48641.66667265334,3.2332680311891595,-32.33638329549043,47.33010077414836,-31.435239272967564,6.743849934808844,4.448034344763265,0.3564064721197881,188.61927374442257,-184.4691571803545,-0.2202752497980213,233.3333333620467,136.11111112785875,797.2222223203426,133.33333334974304,366.66666671178973,463.88888894597767,327.7777778181189,/
102_60,17680,49005.55556158701,49075.000006040005,49111.11111715556,49213.88889494599,49455.5555616424,2.5091713199093477,-33.372630486594744,39.68844245015696,-34.88437883408477,8.590535252840915,-1.0305790971059052,0.2371616193583546,170.52223365852487,-164.2772586291272,-0.017213771516892,241.66666669641563,105.55555556854961,830.555555657782,138.88888890598173,380.55555560239736,450.00000005539187,344.44444448684226,/
102_61,17979,49816.666672797954,49908.3333394759,49941.66667281334,50041.666672825646,50258.33333951898,1.7191898437840123,-28.53278578791366,37.81094022779183,-30.629594226660934,6.138263836168086,1.4759794606651873,11.467564622361666,163.17471978332932,-185.11620893236596,16.027736267735467,216.66666669333063,125.00000001538865,819.4444445452973,133.33333334974304,350.00000004307367,441.6666667210229,316.66666670563427,/
102_62,18274,50652.77778401197,50722.22222846496,50761.11111735864,50852.77778403659,51080.5555618424,2.146367213051956,-31.499563544051263,50.00753874630984,-35.90245578787095,7.277066973219094,-3.4275349160101096,-1.021220584113848,172.21906299946355,-198.12534990586997,14.589559058067142,227.777777805808,108.33333334667259,830.5555556577747,130.55555557162734,358.33333337743534,427.77777783042984,319.44444448375725,/
102_63,18573,51477.77778411351,51552.77778412274,51591.666673016414,51680.55556191625,51941.666673059495,3.320286860395792,-38.82094568862307,63.13242964394296,-40.08826700427007,6.57325128467564,1.4372538802534525,1.104300806175078,169.60294563489492,-172.63483814897313,5.686059818457876,261.1111111432474,113.888888902904,850.0000001046137,127.77777779350436,388.88888893675175,463.88888894598495,350.00000004308095,/
102_64,18879,52330.55556199625,52402.77778422736,52441.66667312103,52533.33333979898,52597.22222869573,2.80221367479057,-34.82849017122254,54.50793474288856,-51.724003499179645,14.327793437996531,0.4871683702068158,-1.119200885825635,171.2599441889767,-176.98460340371972,133.9161390955194,63.888888896755816,111.11111112478102,847.222222326498,130.55555557162006,194.44444446837588,266.6666666994861,155.55555557470507,/
102_65,19184,53191.66667321334,53252.77778433197,53288.888895447526,53383.3333399036,53444.44445102223,2.991769047514353,-37.41584357673359,53.77015937448165,-52.19644407314996,10.3727235215098,-6.190735489174035,5.691530666457083,164.1346937965205,-181.21154152201848,133.04842388674928,61.111111118632834,97.22222223418794,822.2222223234276,130.55555557162734,191.66666669026017,252.777777808893,155.55555557470507,/
102_66,19480,53994.44445108992,54072.22222887727,54111.11111777095,54200.00000667077,54263.88889556753,3.6176198960193098,-34.777939088038906,52.38677570783289,-51.91259230624792,8.779550801395676,1.9332589351810363,-2.000234432004528,173.41954621273075,-207.32620189753715,150.0964793555077,63.888888896755816,116.66666668103426,791.6666667640966,127.77777779350436,191.66666669026017,269.44444447760907,152.7777777965748,/
102_67,19765,54791.66667341026,54863.88889564137,54902.77778453505,54988.88889565676,55227.777784575046,3.6689377911133394,-35.302293868810885,54.5846071636412,-44.53340938476662,5.623814290833794,0.9873041318286218,-2.5897220964019034,182.0263258581796,-206.8790394563076,10.228119605834344,238.88888891828537,111.1111111247883,805.555555654697,125.00000001538865,363.888888933674,436.11111116478423,325.00000003999594,/
102_68,20055,55608.33334017744,55669.44445129608,55708.33334018975,55808.33334020206,56041.66667356411,2.2717861867204125,-33.70319651559303,43.82102522415816,-34.76722743600784,8.83754703252709,-5.209105948875332,-10.0083845637718,174.54755678764724,-154.17481996617644,26.80349411678041,233.33333336205396,100.00000001230364,844.4444445483823,138.88888890597445,372.2222222680284,433.3333333866685,333.3333333743649,/
102_69,20359,56427.77778472274,56516.66667362257,56552.77778473813,56652.77778475043,56891.666673668726,3.2526699957408414,-30.831544716014445,41.51395045984724,-34.005979122989295,6.246095336245745,1.9104973041928108,-2.3712628277765258,153.62879470740856,-187.19744518379807,2.5461813498537724,238.88888891829265,125.00000001538865,844.4444445483678,136.11111112786602,375.0000000461587,463.88888894598495,338.8888889305963,/
102_70,20663,57291.66667371796,57358.333340392826,57397.2222292865,57483.333340408215,57536.111118192486,3.0066635694112027,-37.69313684458708,58.55883211129406,-47.646821350608455,9.663534987810303,-2.129214229125192,-4.699084200723611,180.1455859556008,-203.37500459429677,104.95842128117344,52.777777784271166,105.55555556853506,838.8888889921436,125.00000001538865,177.77777779965982,244.44444447452406,138.888888905989,/
102_71,20965,58127.777784931975,58197.22222938496,58236.11111827864,58327.77778495659,58386.1111182971,2.71312764583269,-37.97631122926472,57.27004075049451,-51.96564584624263,8.965247111480823,-1.040128229409674,2.4527517694130254,173.4222681362227,-177.55970029905495,124.25351395362163,58.33333334050985,108.33333334666531,841.666666770252,130.55555557162734,188.8888889121372,258.3333333651244,150.0000000184591,/
