Index,Peak indices,P Peak Time,Q Peak Time,R Peak Time,S Peak Time,T Peak Time,P_ml2_Ampli,Q_ml2_Ampli,R_ml2_Ampli,S_ml2_Ampli,T_ml2_Ampli,P_v5_Ampli,Q_v5_Ampli,R_v5_Ampli,S_v5_Ampli,T_v5_Ampli,diff_T_S,diff_R_P,diff_R_next_R,diff_RQ_SR,diff_T_Q,diff_T_P,diff_T_R,label
103_15,4609,12622.222223775729,12761.11111268171,12802.777779353506,12850.00000158154,13080.555557165471,9.39050364993476,-78.54210944651425,196.91369061590643,-66.32755587395016,25.003153361304165,1.2636334767488728,-44.439926814731066,128.79501979078628,-47.5705177072341,16.631582500957247,230.55555558393098,180.55555557777734,916.6666667794852,88.88888889982991,319.4444444837609,458.3333333897426,277.7777778119653,N
103_16,4939,13536.111112777096,13675.000001683078,13719.444446132991,13763.888890582908,13972.222223941882,7.105836860787832,-69.97978556675876,187.7534645281841,-61.25860577003846,24.37437630175927,-2.3499430757604616,-38.309758162391226,119.79585462763436,-40.18902895834975,14.819702208022008,208.33333335897441,183.33333335589487,877.7777778858144,88.88888889982991,297.2222222588043,436.11111116478605,252.7777778088912,N
103_17,5255,14413.888890662907,14552.77777956889,14597.222224018806,14641.66666846872,14855.555557383934,8.60228136189188,-68.65850997174057,184.5465224175822,-59.34393166196509,23.1231902206134,-1.1329433372099555,-37.6235761022356,118.45998611194744,-39.74639362252052,14.669698808818946,213.8888889152131,183.3333333558985,902.7777778888885,88.88888889982991,302.777777815043,441.66666672102656,258.33333336512806,N
103_18,5580,15316.666668551796,15455.55555745778,15500.000001907694,15544.44444635761,15780.55555749778,6.514862651316241,-72.43031894712988,187.19479190287697,-63.12953961369298,20.484132793132176,-2.214423681866702,-38.59551344335974,118.5431586256171,-44.730590530759216,14.300172887751817,236.1111111401715,183.3333333558985,866.6666667733334,88.88888889982991,325.0000000400014,463.88888894598495,280.55555559008644,N
103_19,5892,16200.000001993849,16322.222224231113,16366.666668681028,16411.11111313094,16647.222224271114,9.124268863411292,-73.36159833577595,190.8373290078694,-62.12939844879339,23.05668747919073,-0.9321332914163004,-41.774037544038414,125.67871941977558,-45.63713626744995,15.168374584229191,236.1111111401733,166.6666666871788,900.0000001107692,88.88888889982809,325.0000000400014,447.22222227726525,280.55555559008644,N
103_20,6216,17100.000002104618,17225.000002120003,17266.666668791797,17313.88889101983,17552.777779938122,9.715135885259937,-73.86530674985802,192.992751279224,-63.91762303350555,22.993310152273967,0.615388056247647,-40.97906179621188,122.77527559066472,-44.80998137981938,15.199089989036482,238.88888891829265,166.6666666871788,936.1111112263243,88.88888889982627,327.7777778181189,452.77777783350393,286.11111114632513,N
103_21,6553,18019.444446662223,18158.333335568208,18202.77778001812,18247.22222446804,18488.888891164446,6.830847857156435,-79.11342642342242,197.2295034328156,-67.09656390688838,21.67248206065476,-0.5689625497674623,-41.77152147986699,120.53158388582185,-47.82898415798769,14.482168657127753,241.66666669640472,183.3333333558985,888.8888889982918,88.88888889983355,330.55555559623826,469.44444450222363,286.11111114632513,N
103_22,6873,18922.222224551115,19047.222224566496,19091.666669016413,19136.11111346633,19366.666669050257,8.922799373663358,-80.5214949665354,203.1620416798993,-66.59649728448629,26.29614288466175,0.2407993124030177,-42.001942906264965,126.27216141986426,-45.3370237152522,18.19285501381305,230.55555558392734,169.44444446529815,847.2222223264944,88.88888889983355,319.4444444837609,444.44444449914226,275.0000000338441,N
103_23,7178,19780.555557990087,19897.222224671117,19938.888891342907,19986.111113570943,20202.777780264278,10.988555245311918,-75.0117387761801,194.18294764460023,-63.59614932333795,25.808353986905136,0.8643305184634926,-37.5916109502676,114.8880541264628,-39.09454428843021,17.916458105641194,216.66666669333426,158.33333335282077,841.6666667702557,88.88888889982627,305.55555559316053,422.22222227419115,263.8888889213704,N
103_24,7481,20616.666669204104,20738.88889144137,20780.555558113163,20827.7777803412,21033.33333592205,9.784556934991334,-70.52765674871931,182.1183223300845,-60.65851226371184,27.04880968182746,0.0895568755293226,-38.07873707302555,110.21428599868288,-37.74935615974566,17.682325827954365,205.5555555808496,163.88888890905946,833.3333334358977,88.88888889982991,294.4444444806795,416.6666667179452,252.77777780888573,N
103_25,7781,21444.44444708376,21569.444447099148,21613.88889154906,21658.333335998977,21877.77778047043,9.159981939624291,-78.53547539576104,201.24324217799057,-66.01047300728052,24.647836609385056,0.5965857484510955,-42.122488230179016,124.00077218012052,-42.56176097183285,16.615043953190675,219.4444444714536,169.44444446530179,877.7777778858144,88.88888889982991,308.3333333712835,433.33333338667217,263.8888889213704,N
103_26,8097,22327.777780525816,22450.00000276308,22491.666669434875,22538.888891662908,22763.8888916906,9.246203610336828,-81.00048659498137,205.06484062509836,-68.1853905830493,24.74397941681809,0.7949582466047125,-43.4402967808476,127.408643865071,-46.163594878462966,16.377581579744295,225.0000000276923,163.88888890905946,888.8888889982882,88.88888889982627,313.88888892751856,436.11111116478423,272.2222222557248,N
103_27,8417,23216.666669524104,23338.88889176137,23380.555558433163,23427.7777806612,23658.33333624513,9.432939665401925,-71.77284463276294,186.29336443223923,-60.944497664606295,23.18873298854313,-0.0844839650525904,-38.61066183101829,113.48451053905782,-39.240727356238125,14.924441860840034,230.55555558393098,163.88888890905946,894.4444445545305,88.88888889982991,319.4444444837609,441.66666672102656,277.7777778119671,N
103_28,8739,24097.22222518804,24230.55555853778,24275.000002987694,24319.44444743761,24563.88889191214,7.524932079822734,-74.62750702525467,187.8268184450704,-64.1050002397916,21.916231980697912,-0.3202246438106843,-39.49590029220449,114.4367397828228,-41.95824239830473,13.144017765407831,244.4444444745277,177.77777779965254,891.6666667764111,88.88888889982991,333.3333333743576,466.666666724097,288.8888889244445,N
103_29,9060,25036.11111419248,25125.00000309231,25166.666669764105,25213.88889199214,25430.55555868547,10.796813517378048,-77.3085398180437,196.71164901126505,-63.49887389073999,26.912058189247663,2.012158955176816,-40.36305061955475,119.45468671911324,-40.89716648621776,16.663139057334263,216.66666669333063,130.5555555716237,836.1111112140134,88.88888889982991,305.55555559316053,394.44444449299044,263.88888892136674,N
103_30,9361,25861.11111429402,25958.33333652821,26002.77778097812,26050.00000320616,26258.33333656513,12.879444720676313,-71.75442636551496,189.811330869082,-59.76166586582636,27.139743888411072,1.377871117251768,-36.7645747046119,115.18794677615212,-36.06464075843239,18.01563014770779,208.33333335896896,141.66666668409744,838.88888899214,91.66666667795289,300.00000003692185,397.2222222711098,255.55555558701235,N
103_31,9663,26686.11111439556,26797.222225520345,26841.66666997026,26886.11111442017,27111.111114447867,10.906294981514062,-76.19296477332352,195.4884705238,-65.29644125236491,22.96668539728017,1.5549859122282184,-38.41005966255175,113.52051283909248,-41.1704336074834,16.254451867009575,225.00000002769593,155.5555555746978,833.3333334359013,88.88888889982627,313.8888889275222,425.00000005230686,269.44444447760907,N
103_32,9963,27513.888892275216,27633.33333673436,27675.00000340616,27719.444447856076,27947.222225661884,10.021031732253446,-74.67577941541373,191.31110893528603,-62.78543171029534,25.06237316922538,0.2917062359339732,-37.12480256870013,112.6246527223513,-41.03859749939899,15.771056401188032,227.777777805808,161.11111113094375,877.7777778858108,86.11111112171784,313.88888892752584,433.3333333866685,272.2222222557248,N
103_33,10279,28380.55555904855,28511.111114620173,28552.77778129197,28597.222225741883,28844.44444799453,8.581104970289804,-80.1850743626162,201.36482781902595,-65.92522353415218,24.09121403926949,0.0939771621370181,-38.91375763774024,120.54815135037263,-44.87189825682303,15.2713785139264,247.22222225264704,172.22222224342113,883.3333334420495,86.11111112171056,333.3333333743576,463.8888889459813,291.6666667025602,N
103_34,10597,29266.66667026872,29394.444448062222,29436.11111473402,29483.333336962056,29722.222225880345,9.94055467016797,-78.79430155445677,196.83930857573247,-65.10878159403701,24.407591615935907,0.4789215309022199,-39.93141184394221,117.20895753307865,-41.62075612710924,17.8068125563596,238.888888918289,169.44444446529815,869.4444445514564,88.88888889983355,327.77777781812256,455.5555556116233,286.11111114632513,N
103_35,10910,30136.11111482017,30261.11111483556,30305.555559285476,30350.00000373539,30580.55555931932,9.038214690406331,-73.46263805917818,186.08217201903528,-63.33222131569338,21.58073265761055,1.0004829892336229,-38.59805691398213,111.97654198331414,-42.24063849541384,16.347292579534564,230.55555558393098,169.44444446530542,869.4444445514491,88.88888889982991,319.4444444837609,444.44444449914954,275.0000000338441,N
103_36,11223,31002.777781593508,31130.55555938701,31175.000003836925,31219.44444828684,31452.77778164889,8.960708494862109,-78.13099685335206,197.44947646159176,-67.4940492236445,25.93617496801839,2.422353033968616,-38.20872887078995,114.45512886927028,-44.78202883186927,17.28842758680992,233.33333336205033,172.2222222434175,825.0000001015396,88.88888889982991,322.22222226188023,450.00000005538095,277.77777781196346,N
103_37,11520,31869.44444836684,31958.33333726667,32000.000003938465,32047.2222261665,32266.66667063795,11.039911983481025,-74.02455579419971,190.75910306649035,-61.19459009454207,26.818944743512517,1.3839153846141996,-36.32579793687313,112.13131590393056,-37.69639542953541,18.44029626663626,219.44444447144997,130.5555555716237,786.1111112078615,88.88888889982991,308.3333333712799,397.2222222711098,266.6666666994861,N
103_38,11803,32627.77778179351,32744.444448474533,32786.11111514633,32833.33333737436,33041.666670733335,11.481813357014842,-76.80882667349687,196.83118855180663,-63.8972296598631,26.745841145679957,0.5737217416636664,-38.22112030144733,115.90861975689904,-39.55891786465786,17.64873766801083,208.33333335897623,158.33333335281714,816.6666667671816,88.88888889982627,297.2222222588025,413.88888893982585,255.5555555870087,N
103_39,12097,33438.88889300445,33558.33333746359,33602.77778191351,33647.222226363425,33858.33333750052,8.853422601805281,-70.36712271669538,184.27871287050493,-60.24203339512216,23.230384505029413,0.2506574670229775,-35.47453117423005,107.5722270628547,-37.30710704173215,15.517600944787754,211.11111113709194,163.88888890905946,827.777777879659,88.88888889983355,300.0000000369255,419.4444444960682,255.5555555870087,N
103_40,12395,34266.66667088411,34386.11111534325,34430.55555979317,34475.000004243084,34705.555559827015,9.281559644258504,-73.67733239483091,190.9666044674117,-62.2358121917346,22.29310749547342,0.5080201630372885,-35.790671754215204,109.44470912511424,-37.70115361264393,14.763226860620962,230.55555558393098,163.88888890905946,841.666666770252,88.88888889983355,319.4444444837645,438.8888889429072,275.00000003384775,N
103_41,12698,35113.888893210606,35230.555559891625,35272.22222656342,35319.44444879146,35544.44444881915,9.84179895355232,-77.94398745359716,197.5183458148036,-63.37785487874714,24.391212412061385,0.7134388477872372,-38.43778193968648,118.16906347509445,-41.442369050153,15.476541634415366,225.0000000276923,158.3333333528135,841.6666667702593,88.88888889983355,313.88888892752584,430.55555560854555,272.22222225573205,N
103_42,13001,35986.111115540174,36069.44444888376,36113.88889333368,36158.3333377836,36386.1111155894,9.489681828256396,-75.99390589878836,192.5099764332872,-62.86048596286778,24.09034557595714,3.485603259104895,-37.663460701986274,113.8947628060332,-39.48565253291181,17.123871746991636,227.77777780580072,127.77777779350436,830.555555657782,88.88888889984082,316.66666670564155,400.00000004922913,272.2222222557248,N
103_43,13300,36811.11111564171,36900.00000454154,36944.44444899146,36988.88889344137,37219.4444490253,8.974796676350559,-75.07102716441864,189.04429779904507,-63.35090666550308,23.37051238949404,1.6630490485217364,-39.49517047748444,111.83483562377336,-39.42859589339433,15.487781369311634,230.55555558393098,133.33333334975032,827.7777778796517,88.88888889982627,319.44444448375725,408.3333333835908,275.0000000338405,N
103_44,13598,37641.66667129949,37730.55556019932,37772.22222687111,37819.44444909915,38027.77778245812,11.141973470392834,-79.94552783414494,201.30672470949293,-64.74076801416288,28.81123746960284,1.8285473359765545,-38.21112947372721,114.76015252312024,-39.66221436324093,17.963805804893887,208.33333335896896,130.55555557162006,800.0000000984655,88.88888889983355,297.2222222588025,386.1111111586288,255.5555555870087,N
103_45,13886,38444.44444917607,38527.77778251966,38572.22222696958,38616.66667141949,38816.66667144411,12.151359786848516,-80.58285888266622,205.57907203796768,-66.17810990606873,30.258687767339307,3.400655453554068,-37.74647194010387,116.12923312473308,-38.87234080256298,17.903262803607202,200.00000002462184,127.77777779350436,786.1111112078652,88.88888889982627,288.8888889244481,372.2222222680357,244.44444447453134,N
103_46,14169,39208.33333815898,39316.66667150564,39358.33333817744,39405.55556040548,39616.66667154257,11.706218188877024,-75.41438111455606,194.5939450813246,-63.40593807444467,25.128134546311166,0.4160751614932962,-36.415872803074855,108.94968352458444,-36.71834289993791,16.068442061801832,211.11111113708466,150.00000001846638,811.1111112109356,88.88888889984082,300.0000000369255,408.3333333835908,258.3333333651244,N
103_47,14461,40041.66667159488,40125.00000493847,40169.44444938838,40213.888893838295,40441.66667164411,11.88889755674523,-73.42892990768945,188.41693733499085,-61.48975633746438,23.909333188309688,1.0974836069229998,-35.78181817833605,107.08303418057152,-37.27828765445973,15.304276297707256,227.77777780581528,127.77777779349708,855.5555556608597,88.88888889982627,316.66666670564155,400.00000004922913,272.22222225573205,N
103_48,14769,40858.333338362056,40980.55556059932,41025.00000504924,41069.44444949915,41313.88889397368,9.72798603067576,-83.9364397416424,209.53319197097227,-68.2487238809434,24.264773665487724,0.1396410262917083,-42.318966488704525,125.06155147470804,-45.231451294179095,14.286671570363502,244.44444447453134,166.66666668718244,869.4444445514528,88.88888889982627,333.3333333743576,455.5555556116233,288.88888892444083,N
103_49,15082,41733.33333846975,41850.00000515077,41894.44444960069,41938.8888940506,42166.666671856416,10.687034768500435,-79.0594452298944,201.1857594078674,-64.63288383618197,25.40447106366825,0.9652392787809456,-39.39668928563809,119.44351088417416,-40.57195105188104,15.287852194653135,227.77777780581528,161.11111113094375,836.1111112140134,88.88888889983355,316.6666667056488,433.3333333866685,272.2222222557248,N
103_50,15383,42577.77778301812,42686.11111636479,42730.555560814704,42775.00000526462,43000.00000529231,11.162218926611558,-74.56601631756322,191.73405417784107,-62.41216183839269,24.5450562586889,0.0449925984470159,-36.05043651671765,111.33887297460308,-38.45497238034245,16.67046904020855,225.0000000276923,152.7777777965821,833.3333334358977,88.88888889983355,313.88888892752584,422.22222227419115,269.44444447760907,N
103_51,15683,43400.00000534154,43519.444449800685,43563.8888942506,43608.33333870052,43836.11111650633,9.77086194343777,-77.52182328036218,199.0896954703433,-67.39996664067408,24.031564217320582,0.1447172899101593,-38.61416597004256,113.4227436071024,-41.92601944940619,14.905914000983962,227.777777805808,163.88888890905946,816.6666667671816,88.88888889983355,316.66666670564155,436.11111116478423,272.2222222557248,N
103_52,15977,44230.555560999324,44338.88889434599,44380.55556101778,44427.777783245816,44638.88889438291,12.474726536300755,-76.80872406821611,200.37357598429512,-63.87296062201765,27.237169239761485,1.4509669601565027,-36.12925184362339,112.7607328408634,-36.913963754700944,16.02762075921595,211.11111113709194,150.0000000184591,811.1111112109429,88.88888889982627,300.0000000369182,408.3333333835835,258.3333333651244,N
103_53,16269,45044.44444998838,45147.22222777881,45191.66667222873,45236.11111667864,45458.33333892821,14.126820020164828,-79.92706872957528,205.62004455423025,-65.74585163498206,24.606714133907747,1.9491001062290316,-37.81706748758725,117.57731666892636,-39.41986873793345,14.61340440123604,222.2222222495693,147.2222222403434,850.0000001046137,88.88888889983355,311.11111114940286,413.8888889398295,266.6666666994861,N
103_54,16575,45875.00000564616,45997.22222788342,46041.66667233334,46086.11111678325,46325.00000570154,9.051188135706438,-75.38134520327685,191.9878009186492,-62.99518204733063,21.820758411897497,-0.2368315980498848,-39.0889787892372,113.5476201614823,-41.58340208149211,13.946943490503536,238.88888891829265,166.66666668718244,863.8888889952214,88.88888889982627,327.7777778181189,450.0000000553846,283.33333336820215,N
103_55,16886,46727.777783528894,46861.11111687864,46905.55556132856,46950.000005778464,47191.66667247488,8.180494691748047,-82.98251210988239,202.82971613048244,-66.37487638808156,22.597101045977045,-1.0598330836315497,-40.35622234476883,119.02516506474274,-45.25516623299794,15.265383833979634,241.66666669641563,177.7777777996671,925.0000001138396,88.88888889982627,330.5555555962419,463.88888894598495,286.11111114631785,N
103_56,17219,47647.2222280865,47786.11111699248,47830.5555614424,47875.00000589231,48113.8888948106,8.504937304643677,-84.75914887551093,209.9959119780224,-70.50393225787019,25.605421130964125,0.4196135650140897,-42.99980767503233,127.52686513990172,-50.8122101325688,14.07133912459692,238.88888891829265,183.3333333558985,880.5555556639301,88.88888889983355,327.7777778181262,466.66666672410065,283.33333336820215,N
103_57,17536,48541.66667264103,48666.666672656414,48711.11111710633,48755.55556155625,48983.333339362056,9.298090139278992,-76.84452685510473,195.49273997427957,-64.73714329514803,26.10140278178304,0.5515284735433239,-39.73930266989982,117.62477372991542,-43.15530676733784,17.085732568677265,227.777777805808,169.44444446529815,836.1111112140134,88.88888889983355,316.66666670564155,441.6666667210229,272.2222222557248,N
103_58,17837,49413.8888949706,49505.55556164855,49547.222228320345,49594.444450548384,49813.88889501984,9.374715142765938,-78.13034559827865,197.4822730572628,-63.318709373245305,24.589206025130007,1.2858565332006435,-37.56491044072404,113.4722673766497,-40.21778211323867,15.630082855098497,219.4444444714536,133.33333334974304,858.3333334389754,88.88888889983355,308.33333337128715,400.0000000492364,266.66666669949336,N
103_59,18146,50233.33333951591,50361.11111730941,50405.55556175932,50450.00000620924,50663.88889512445,8.807468664570292,-78.48355474269367,201.5891495031018,-64.78134305959492,27.24771407416258,1.0229797236610256,-39.21146453311513,120.11808557061995,-42.59756717584132,16.6431692385829,213.88888891521492,172.22222224340658,830.555555657782,88.88888889982627,302.7777778150412,430.55555560853827,258.3333333651317,N
103_60,18445,51075.00000628616,51194.44445074531,51236.1111174171,51283.333339645134,51494.44445078223,10.025825326114507,-74.57299875298892,193.4367000627389,-63.176322088847286,26.21685181557023,0.3679192279174275,-36.2006820600121,109.0329655165259,-38.66835735677829,16.349537114058368,211.11111113709921,161.11111113094375,816.6666667671816,88.88888889982627,300.0000000369255,419.44444449607545,258.3333333651317,N
103_61,18739,51894.444450831455,52011.11111751248,52052.77778418428,52100.00000641232,52319.44445088377,9.833623321088712,-70.68388992529059,185.3840827783364,-59.87402640295844,22.632402653602256,0.2890142225143328,-34.93743736277097,104.61926838236688,-34.89020433071094,13.218869564537304,219.44444447144633,158.33333335282805,858.3333334389681,88.88888889984082,308.33333337128715,425.00000005231414,266.6666666994861,N
103_62,19048,52780.55556205163,52869.44445095146,52911.11111762325,52958.33333985129,53188.88889543522,10.638771306842935,-79.31017651527934,204.417124066828,-66.57124194067607,22.754779673774003,2.852944067547417,-39.91783733574751,120.1931701394898,-41.27248059585542,14.090290708707457,230.55555558393098,130.55555557162006,883.3333334420531,88.88888889983355,319.4444444837645,408.3333333835908,277.77777781197074,N
103_63,19366,53630.555562156245,53752.77778439351,53794.444451065305,53841.66667329334,54080.55556221163,10.05175299673364,-78.05695346047206,197.2948887738349,-64.55159051028363,22.194688624777434,1.1097382057328649,-37.960603370417424,115.1232489368831,-41.8985334179583,13.682905682942872,238.88888891829265,163.88888890905946,894.4444445545378,88.88888889982627,327.7777778181189,450.0000000553846,286.11111114632513,N
103_64,19688,54527.77778448889,54644.44445116992,54688.88889561984,54733.33334006975,54963.88889565368,10.810001527576755,-76.05761447762951,195.73487399238044,-64.45547608326498,22.42852265360383,1.510574215802512,-37.332781283955214,111.09485748002652,-40.24447051006606,14.64102744471601,230.55555558393098,161.11111113095103,838.8888889921291,88.88888889983355,319.4444444837645,436.1111111647915,275.0000000338405,N
103_65,19990,55369.44445125915,55486.11111794018,55527.77778461197,55575.00000684,55783.33334019898,10.493138696840068,-71.26100700245335,187.1522871882393,-59.06353284579248,25.556725549758823,0.2729824510440449,-34.40166989231144,107.18390508964784,-36.63277763025998,16.083535597283188,208.3333333589835,158.33333335282077,822.2222223234203,88.888888899819,297.2222222588025,413.8888889398295,255.5555555870087,N
103_66,20286,56191.66667358257,56308.3333402636,56350.00000693539,56397.222229163424,56627.77778474736,10.425052871789823,-78.1006775154907,199.6696138060671,-64.2830410053142,23.634882382885,0.8433079953273496,-37.06076868516711,114.0055482593006,-40.24342504117116,14.213504960152164,230.55555558393826,158.33333335282077,852.7777778827367,88.88888889982627,319.4444444837645,436.1111111647915,277.77777781197074,N
103_67,20593,57077.77778480274,57161.11111814633,57202.77778481813,57250.00000704616,57477.77778485197,11.28984552286206,-72.66733413272789,189.18644749163056,-60.96510383462604,21.69175765446031,0.8217194997703023,-34.20461298988166,104.5953764740967,-36.555384916419165,14.409234366004185,227.777777805808,125.00000001538865,833.3333334358977,88.88888889983355,316.66666670564155,400.00000004922913,275.0000000338405,N
103_68,20893,57888.88889601368,57994.44445158223,58036.111118254026,58083.33334048206,58316.666673844105,11.244440957935591,-73.7162800667582,187.948359882556,-61.385266673310106,21.945755236242405,-0.1414109520442711,-37.13797399075661,106.32123525367632,-36.48611774200204,13.856471008120163,233.3333333620467,147.2222222403434,852.7777778827367,88.88888889982627,322.22222226187296,427.77777783042256,280.55555559007917,N
103_69,21200,58716.66667389334,58847.22222946496,58888.88889613676,58933.33334058667,59177.7777850612,9.55709825309984,-86.09539088399411,209.9441044865093,-68.63297784294397,23.704342115240276,0.6122413063761518,-41.64144580756764,124.05365867248848,-47.42519439752145,14.142012208391836,244.44444447452406,172.22222224342113,880.5555556639301,86.11111112171056,330.5555555962346,461.1111111678547,288.88888892443356,N
103_70,21517,59594.44445177915,59727.77778512889,59769.44445180069,59813.8888962506,60058.333340725134,8.617646634665682,-82.16202740444808,203.5013569152299,-66.9106063941799,23.668092858339048,0.6408459489160315,-40.63010832382909,122.73079946405444,-47.89042270360864,14.584929483250091,244.44444447453134,175.0000000215441,888.8888889982845,86.11111112171056,330.5555555962419,463.88888894598495,288.88888892444083,N
103_71,21837,60480.555562999325,60613.88889634907,60658.33334079898,60702.777785248894,60927.77778527659,9.015283053678464,-76.28595077456909,191.24653648886945,-63.119460707103926,22.766302067708796,1.077289066716447,-37.304858437618414,112.37987217959125,-40.68848069513046,15.465156899171696,225.0000000276923,177.77777779965254,830.555555657782,88.88888889982627,313.88888892751856,447.2222222772616,269.44444447760907,N
